Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Colmenar Viejo;28039-28038-28032;2017;9;29;Madrid;25.9 (15:40);14.0 (07:20);19.9;27 (13:10);12 (02:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;29;Madrid;29.1 (17:30);13.3 (08:40);21.2;22 (18:00);10 (06:30);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;29;Madrid;29.7 (17:50);11.1 (08:10);20.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;29;Madrid;28.2 (15:40);17.2 (08:00);22.7;20 (16:20);9 (06:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;29;Madrid;28.9 (16:20);12.2 (08:50);20.5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;29;Madrid;22.4 (15:10);12.1 (05:30);17.3;17 (05:00);10 (06:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;29;Madrid;27.7 (17:10);12.0 (07:30);19.9;19 (14:30);8 (14:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;29;Madrid;29.2 (16:20);14.1 (05:10);21.7;25 (16:30);10 (16:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;29;Madrid;27.0 (16:30);13.6 (05:00);20.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;29;Madrid;28.0 (17:20);14.6 (08:00);21.3;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;29;Madrid;28.3 (16:20);13.7 (08:40);21;23 (02:40);12 (15:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;30;Madrid;17.9 (14:10);10.5 (23:59);14.2;35 (11:30);17 (22:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;30;Madrid;30.4 (16:30);14.6 (08:20);22.5;32 (17:10);17 (16:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;30;Madrid;23.7 (16:40);9.3 (03:40);16.5;25 (16:00);11 (14:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;30;Madrid;25.4 (16:10);10.3 (03:50);17.8;31 (17:00);17 (17:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;30;Madrid;20.8 (17:20);12.4 (22:30);16.6;21 (13:10);7 (16:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;30;Madrid;26.2 (16:20);14.0 (04:40);20.1;22 (16:40);11 (19:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;30;Madrid;29.1 (17:40);14.4 (07:30);21.8;32 (15:50);20 (20:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;9;30;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;30;Madrid;29.7 (16:00);12.8 (07:10);21.3;31 (16:20);22 (16:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;30;Madrid;25.2 (17:50);15.9 (09:00);20.6;33 (17:00);15 (17:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;30;Madrid;29.8 (16:10);14.2 (07:40);22;27 (15:50);15 (16:00);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;30;Madrid;28.8 (17:30);13.0 (07:10);20.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;30;Madrid;27.9 (17:40);17.2 (08:20);22.6;24 (15:50);10 (16:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;30;Madrid;28.3 (16:30);12.5 (07:40);20.4;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;30;Madrid;19.6 (14:50);11.0 (06:20);15.3;40 (18:10);23 (23:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;30;Madrid;27.9 (14:50);16.3 (08:30);22.1;31 (17:30);17 (17:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;30;Madrid;27.5 (17:00);15.9 (08:40);21.7;32 (18:30);17 (18:00);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;30;Madrid;26.3 (16:30);15.4 (06:40);20.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;30;Madrid;27.6 (17:00);16.4 (09:00);22;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;30;Madrid;27.6 (16:20);16.7 (08:40);22.2;35 (20:10);19 (23:59);0;0;0;0;0
